Orthogroup	A_arenosa	A_thaliana
OG0014603	jg1725	AT1G64790.2
OG0014604	jg1732, jg12965	AT2G01640.1
OG0014605	jg1744	AT1G64850.1
OG0014606	jg1747	AT1G64860.1
OG0014607	jg1753	AT1G64890.1
OG0014608	jg1802	AT1G65032.1
OG0014609	jg1805	AT1G65060.1
OG0014610	jg1808	AT1G65070.2
OG0014611	jg1810	AT1G65080.1
OG0014612	jg1818	AT2G44870.1
OG0014613	jg1853	AT1G65230.1
OG0014614	jg1865	AT1G65280.1
OG0014615	jg1875	AT1G65320.1
OG0014616	jg1897	AT1G65380.1
OG0014617	jg1899	AT1G65410.1
OG0014619	jg1913	AT1G65470.1
OG0014620	jg1934	AT1G65540.1
OG0014621	jg1947	AT1G65590.1
OG0014622	jg1982	AT1G65710.1
OG0014623	jg2019	AT1G65900.1
OG0014624	jg2020	AT1G65910.1
OG0014625	jg2021	AT1G65920.1
OG0014626	jg2045	AT1G66080.1
OG0014627	jg2052	AT1G66140.1
OG0014628	jg2056	AT1G66160.1
OG0014629	jg2057	AT1G66170.1
OG0014630	jg2059	AT1G66190.1
OG0014631	jg2064	AT1G66230.1
OG0014632	jg2069	AT1G66250.1
OG0014633	jg2087	AT1G66345.1
OG0014634	jg2088	AT1G66350.1
OG0014635	jg2105	AT1G66460.3
OG0014636	jg2175	AT1G66830.1
OG0014637	jg2214	AT1G67030.1
OG0014638	jg2218	AT1G67050.1
OG0014639	jg2226	AT1G67080.1
OG0014640	jg2230	AT1G67110.1
OG0014641	jg2238	AT1G67180.1
OG0014642	jg2239	AT1G67190.1
OG0014643	jg2241	AT1G67210.1
OG0014644	jg2256	AT1G67320.3
OG0014645	jg2280	AT1G67490.1
OG0014646	jg2282	AT1G67500.2
OG0014647	jg2283	AT1G67510.1
OG0014648	jg2300	AT1G67630.1
OG0014649	jg2320	AT1G67770.1
OG0014650	jg2323	AT1G67790.1
OG0014651	jg2324	AT1G67800.2
OG0014652	jg2327	AT1G67820.1
OG0014653	jg2328	AT1G67830.1
OG0014654	jg2349	AT1G67900.1
OG0014655	jg2357	AT1G68120.1
OG0014656	jg2359	AT1G68100.1
OG0014657	jg2360	AT1G68090.1
OG0014658	jg2361	AT1G68080.1
OG0014659	jg2364	AT1G68040.1
OG0014660	jg2365	AT1G68030.1
OG0014661	jg2377	AT1G67940.1
OG0014662	jg2378	AT1G68170.2
OG0014663	jg2384	AT1G68220.1
OG0014664	jg2413	AT1G68490.1
OG0014665	jg2415	AT1G68510.1
OG0014666	jg2418	AT1G68520.1
OG0014667	jg2433	AT1G68610.1
OG0014668	jg2435	AT1G68630.1
OG0014669	jg2436	AT1G68640.1
OG0014670	jg2442	AT1G68700.1
OG0014671	jg2444	AT1G68720.1
OG0014672	jg2450	AT1G68750.1
OG0014673	jg2451	AT1G68760.1
OG0014674	jg2460	AT1G68820.4
OG0014675	jg2462	AT1G68840.1
OG0014676	jg2469	AT1G68875.1
OG0014677	jg2470	AT1G68880.1
OG0014678	jg2476	AT1G68930.1
OG0014679	jg2477	AT1G68940.2
OG0014680	jg2483	AT1G69020.2
OG0014681	jg2488	AT1G69070.2
OG0014682	jg2496	AT1G69180.1
OG0014683	jg2499	AT1G69200.1
OG0014684	jg2502	AT1G69230.1
OG0014685	jg2503	AT1G69240.1
OG0014686	jg2506	AT1G69270.1
OG0014687	jg2507	AT1G69280.1
OG0014688	jg2511	AT1G69320.1
OG0014689	jg2518	AT1G69360.1
OG0014690	jg2520	AT1G69380.1
OG0014691	jg2534	AT1G69500.1
OG0014692	jg2543	AT1G69560.2
OG0014693	jg2565	AT1G69740.1
OG0014694	jg2569	AT1G69770.1
OG0014695	jg2580	AT1G69830.1
OG0014696	jg2585	AT1G69860.1
OG0014697	jg2587	AT1G69880.1
OG0014698	jg2595	AT1G69935.1
OG0014699	jg2599	AT1G69980.1
OG0014700	jg2617	AT1G70090.1
OG0014701	jg2618	AT1G70100.3
OG0014702	jg2626	AT1G70150.1
OG0014703	jg2629	AT1G70180.2
OG0014704	jg2632	AT1G70200.1
OG0014705	jg2644	AT1G70330.1
OG0014706	jg2655	AT1G70470.1
OG0014707	jg2664	AT1G70520.1
OG0014708	jg2689	AT1G70750.1
OG0014709	jg2692	AT1G70780.1
OG0014710	jg2695	AT1G70810.1
OG0014711	jg2709	AT1G70900.1
OG0014712	jg21384	AT5G48470.1
OG0014713	jg2721	AT1G71015.1
OG0014714	jg2730	AT1G71090.1
OG0014715	jg2731	AT1G71100.1
OG0014716	jg2745	AT1G71210.1
OG0014717	jg2748	AT1G71240.1
OG0014718	jg2750	AT1G71260.1
OG0014719	jg2766	AT1G71350.1
OG0014720	jg2774	AT1G71420.1
OG0014721	jg2776	AT1G71440.1
OG0014722	jg2778	AT1G71460.1
OG0014723	jg2781	AT1G71490.1
OG0014724	jg2782	AT1G71500.1
OG0014725	jg2786	AT1G71690.1
OG0014726	jg2787	AT1G71691.2
OG0014727	jg2794	AT1G71720.1
OG0014728	jg2795	AT1G71730.1
OG0014729	jg2796	AT1G71740.1
OG0014730	jg2797	AT1G71750.2
OG0014731	jg2798	AT1G71760.2
OG0014732	jg2803	AT1G71810.1
OG0014733	jg2808	AT1G71850.1
OG0014734	jg2838	AT1G72100.1
OG0014735	jg2882	AT1G72480.1
OG0014736	jg2886	AT1G72520.1
OG0014737	jg2890	AT1G72560.1
OG0014739	jg2897	AT1G72640.1
OG0014740	jg2902	AT1G72680.1
OG0014741	jg2907	AT1G72720.1
OG0014742	jg20851, jg2934	AT5G43600.1
OG0014743	jg2938	AT1G72980.1
OG0014744	jg2939	AT1G72990.1
OG0014745	jg2944	AT1G73040.1
OG0014746	jg2949	AT1G73090.2
OG0014747	jg2953	AT1G73130.1
OG0014748	jg2972	AT1G73320.1
OG0014749	jg2975	AT1G73340.1
OG0014750	jg2986	AT1G73470.3
OG0014751	jg2997	AT1G73580.1
OG0014752	jg2999	AT1G73600.2
OG0014753	jg3002	AT1G73610.1
OG0014754	jg3003	AT1G73620.1
OG0014755	jg3004	AT1G73630.1
OG0014756	jg3007	AT1G73655.1
OG0014757	jg3013	AT1G73710.1
OG0014758	jg3016	AT1G73740.1
OG0014759	jg3017	AT1G73750.2
OG0014760	jg3022	AT1G73810.1
OG0014761	jg3027	AT1G73850.1
OG0014762	jg3030	AT1G73875.1
OG0014763	jg3031	AT1G73880.1
OG0014764	jg3039	AT1G73950.1
OG0014765	jg3041	AT1G73965.1
OG0014766	jg3042	AT1G73970.1
OG0014767	jg3048	AT1G74020.1
OG0014768	jg3049	AT1G74030.1
OG0014769	jg3056	AT1G74055.1
OG0014770	jg3058	AT1G74070.1
OG0014771	jg3066	AT1G74150.1
OG0014772	jg3067	AT1G74160.1
OG0014773	jg3079	AT1G74250.1
OG0014774	jg3085	AT1G74320.1
OG0014775	jg3086	AT1G74330.1
OG0014776	jg3093	AT1G74410.1
OG0014777	jg3094	AT1G74420.3
OG0014778	jg3097	AT1G74450.1
OG0014779	jg3101	AT1G74480.1
OG0014780	jg3102	AT1G74490.1
OG0014781	jg3107	AT1G74540.1
OG0014782	jg3112	AT1G74600.1
OG0014783	jg3120	AT1G74680.1
OG0014784	jg3122	AT1G74700.1
OG0014785	jg3126	AT1G74740.1
OG0014786	jg3128	AT1G74770.1
OG0014787	jg3129	AT1G74780.1
OG0014788	jg3150	AT1G74990.1
OG0014789	jg3151	AT1G75000.1
OG0014790	jg3152	AT1G75010.1
OG0014791	jg3161	AT1G75090.1
OG0014792	jg3169	AT1G75170.1
OG0014793	jg3179	AT1G75260.1
OG0014794	jg3181	AT1G75270.1
OG0014795	jg3193	AT1G75370.2
OG0014796	jg3197	AT1G75400.1
OG0014797	jg3198	AT1G75410.1
OG0014799	jg3201	AT1G75430.1
OG0014800	jg3210	AT1G75530.1
OG0014801	jg3212	AT1G75550.2
OG0014802	jg3213	AT1G75560.1
OG0014803	jg3223	AT1G75640.1
OG0014804	jg3243	AT1G75850.1
OG0014805	jg3258	AT1G76040.2
OG0014806	jg3259	AT1G76050.2
OG0014807	jg3263	AT1G76080.1
OG0014808	jg3266	AT1G76110.1
OG0014809	jg3267	AT1G76120.1
OG0014810	jg3268	AT1G76130.1
OG0014811	jg3281	AT1G76210.1
OG0014812	jg3282	AT1G76220.1
OG0014813	jg3284	AT1G76240.1
OG0014814	jg3285	AT1G76250.1
OG0014815	jg3288	AT1G76280.5
OG0014816	jg3292	AT1G76320.1
OG0014817	jg3294	AT1G76350.1
OG0014819	jg3299	AT1G76380.2
OG0014820	jg3300	AT1G76390.1
OG0014821	jg3301	AT1G76400.1
OG0014822	jg3308	AT1G76450.1
OG0014823	jg3318	AT1G76560.1
OG0014824	jg3322	AT1G76610.1
OG0014825	jg3324	AT1G76620.1
OG0014826	jg3328	AT1G76660.1
OG0014827	jg3336	AT1G76730.1
OG0014828	jg3358	AT1G76952.1
OG0014829	jg3361	AT1G76965.1
OG0014830	jg3368	AT1G77010.1
OG0014831	jg3379	AT1G77122.1
OG0014832	jg3385	AT1G77180.1
OG0014833	jg3387	AT1G77210.1
OG0014834	jg3389	AT1G77230.1
OG0014835	jg3400	AT1G77320.3
OG0014836	jg3405	AT1G77370.2
OG0014837	jg3413	AT1G77450.1
OG0014838	jg3416	AT1G77480.1
OG0014839	jg3418	AT1G77500.1
OG0014840	jg3424	AT1G77550.1
OG0014841	jg3426	AT1G77580.2
OG0014842	jg3427	AT1G77590.1
OG0014843	jg3432	AT1G77630.1
OG0014844	jg3433	AT1G77640.1
OG0014845	jg3435	AT1G77670.1
OG0014846	jg3437	AT1G77680.1
OG0014847	jg3444	AT1G77730.1
OG0014848	jg3456	AT1G77855.1
OG0014849	jg3463	AT1G77890.1
OG0014850	jg3465	AT1G77930.1
OG0014851	jg3472	AT1G77990.1
OG0014852	jg3474	AT1G78010.1
OG0014853	jg3479	AT1G78070.1
OG0014854	jg3498	AT1G78210.1
OG0014855	jg3516	AT1G78400.1
OG0014856	jg3520	AT1G78430.1
OG0014857	jg3536	AT1G78560.1
OG0014858	jg3540	AT1G78610.1
OG0014859	jg3557	AT1G78770.1
OG0014860	jg3559	AT1G78790.1
OG0014861	jg3560	AT1G78800.1
OG0014862	jg3561	AT1G78810.1
OG0014863	jg3576	AT1G78915.3
OG0014864	jg3579	AT1G78922.1
OG0014865	jg3580	AT1G78930.1
OG0014866	jg3585	AT1G78980.1
OG0014867	jg3593	AT1G79060.1
OG0014868	jg3594	AT1G79070.1
OG0014869	jg3595	AT1G79080.1
OG0014870	jg3599	AT1G79120.1
OG0014871	jg3601	AT1G79130.1
OG0014872	jg3602	AT1G79150.1
OG0014873	jg3605	AT1G79190.2
OG0014874	jg3608	AT1G79220.1
OG0014875	jg3613	AT1G79250.1
OG0014876	jg3614	AT1G79260.2
OG0014877	jg3619	AT1G79320.1
OG0014878	jg3621	AT1G79340.1
OG0014879	jg3635	AT1G79470.1
OG0014880	jg3637	AT1G79490.1
OG0014881	jg3640	AT1G79520.2
OG0014882	jg3642	AT1G79540.1
OG0014883	jg3644	AT1G79560.1
OG0014884	jg3661	AT1G79700.2
OG0014885	jg3668	AT1G80910.1
OG0014886	jg3674	AT1G80860.1
OG0014887	jg3700	AT1G80630.1
OG0014888	jg3707	AT1G80570.2
OG0014889	jg3710	AT1G80555.2
OG0014890	jg3711	AT1G80550.1
OG0014891	jg3719	AT1G80480.1
OG0014892	jg3729	AT1G80400.1
OG0014893	jg3736	AT1G80340.1
OG0014894	jg3742	AT1G80290.2
OG0014895	jg3744	AT1G80270.1
OG0014896	jg3751	AT1G80180.1
OG0014897	jg3752	AT1G80170.1
OG0014898	jg3754	AT1G80160.3
OG0014899	jg3760	AT1G80100.3
OG0014900	jg3767	AT1G80030.1
OG0014901	jg3771	AT1G79990.1
OG0014902	jg3774	AT1G79960.1
OG0014903	jg3775	AT1G79950.1
OG0014904	jg3780	AT1G79900.1
OG0014905	jg3787	AT1G79830.4
OG0014906	jg3788	AT1G79820.1
OG0014907	jg3789	AT1G79810.1
OG0014908	jg3790	AT1G79800.1
OG0014909	jg3792	AT1G79780.1
OG0014910	jg3793	AT1G79770.1
OG0014911	jg3794	AT1G79760.2
OG0014912	jg3795	AT1G79750.1
OG0014913	jg23883	AT3G02060.1
OG0014914	jg23894	AT3G01960.1
OG0014915	jg23904	AT3G01860.1
OG0014916	jg23906	AT3G01840.1
OG0014917	jg23912	AT3G01820.1
OG0014918	jg23914	AT3G01800.1
OG0014919	jg23916	AT3G01780.1
OG0014920	jg23920	AT3G01740.1
OG0014921	jg23929	AT3G01660.1
OG0014922	jg23935	AT3G01600.1
OG0014923	jg23937	AT3G01580.1
OG0014924	jg23938	AT3G01570.1
OG0014925	jg23945	AT3G01510.1
OG0014926	jg23964	AT3G01330.1
OG0014927	jg23969	AT3G01320.1
OG0014928	jg23971	AT3G01311.1
OG0014929	jg23982	AT3G01210.1
OG0014930	jg23988	AT3G01170.1
OG0014931	jg24001	AT3G01060.1
OG0014932	jg24006, jg11069	AT3G01030.1
OG0014933	jg24009	AT3G01015.1
OG0014934	jg24016	AT3G02110.1
OG0014935	jg24017	AT3G02120.1
OG0014936	jg24018	AT3G02125.1
OG0014937	jg24024	AT3G02180.1
OG0014938	jg24027	AT3G02220.1
OG0014939	jg24044	AT3G02290.5
OG0014940	jg24045	AT3G02300.2
OG0014941	jg24059	AT3G02440.2
OG0014942	jg24060	AT3G02450.1
OG0014943	jg24061	AT3G02460.1
OG0014944	jg24068	AT3G02500.3
OG0014945	jg24072	AT3G02540.1
OG0014946	jg24084	AT3G02645.1
OG0014947	jg24091	AT3G02700.1
OG0014948	jg24093	AT3G02720.1
OG0014949	jg24101	AT3G02790.1
OG0014950	jg24104	AT3G02820.2
OG0014951	jg24108	AT3G02860.2
OG0014952	jg24111	AT3G02875.1
OG0014953	jg24114	AT3G02890.1
OG0014954	jg24118	AT3G02920.1
OG0014955	jg24119	AT3G02930.1
OG0014956	jg24121	AT3G02950.1
OG0014957	jg24144	AT3G03130.1
OG0014958	jg24153	AT3G03210.1
OG0014959	jg24159	AT3G03270.1
OG0014960	jg24196	AT3G03520.1
OG0014961	jg24203	AT3G03580.1
OG0014962	jg24217	AT3G03690.1
OG0014963	jg24222	AT3G03740.1
OG0014964	jg24226	AT3G03773.2
OG0014965	jg24244, jg10081	AT3G03880.1
OG0014966	jg24247	AT3G03900.1
OG0014967	jg24259	AT3G03970.1
OG0014968	jg24264	AT3G04020.1
OG0014969	jg24277	AT3G04130.1
OG0014970	jg24280	AT3G04140.1
OG0014971	jg24306	AT3G04260.1
OG0014973	jg24358	AT3G04720.1
OG0014974	jg24361	AT3G04750.1
OG0014975	jg24369	AT3G04810.1
OG0014976	jg24373	AT3G04850.1
OG0014977	jg24382	AT3G04940.1
OG0014978	jg24393	AT4G08630.1
OG0014979	jg24409	AT3G05130.1
OG0014980	jg24420	AT3G05210.1
OG0014981	jg24425	AT3G05250.1
OG0014982	jg24426	AT3G05260.1
OG0014983	jg24427	AT3G05270.1
OG0014984	jg24430	AT3G05310.1
OG0014985	jg24437	AT3G05340.1
OG0014986	jg24443	AT3G05400.1
OG0014987	jg24456	AT3G05510.1
OG0014988	jg24466	AT3G05570.1
OG0014989	jg24490	AT3G05720.1
OG0014990	jg24497	AT3G05750.1
OG0014991	jg24498	AT3G05760.1
OG0014992	jg24506	AT3G05820.2
OG0014993	jg24507	AT3G05830.2
OG0014994	jg24522	AT3G05940.1
OG0014995	jg24535	AT3G06030.1
OG0014996	jg24536	AT3G06040.1
OG0014997	jg24542	AT3G06110.2
OG0014998	jg24544	AT3G06130.1
OG0014999	jg24545	AT3G06140.1
OG0015000	jg24556	AT3G06240.1
OG0015001	jg24570	AT3G06360.1
OG0015002	jg24571	AT3G06370.3
OG0015003	jg24572	AT3G06380.1
OG0015004	jg24578	AT3G06430.1
OG0015005	jg24601	AT3G06560.1, AT5G02670.1
OG0015006	jg24612	AT3G66652.1
OG0015007	jg24623	AT3G06740.1
OG0015008	jg24626	AT3G06770.5
OG0015009	jg24634	AT3G06840.1
OG0015010	jg24635	AT3G06850.1
OG0015011	jg24637	AT3G06868.1
OG0015012	jg24644	AT3G06950.1
OG0015013	jg24645	AT3G06960.1
OG0015014	jg24654	AT3G07030.5
OG0015015	jg24656	AT3G07060.1
OG0015016	jg24665	AT3G07130.2
OG0015017	jg24666	AT3G07140.1
OG0015018	jg24673	AT3G07210.1
OG0015019	jg24693	AT3G07400.1
OG0015020	jg24703	AT3G07480.1
OG0015021	jg24705	AT3G07500.1
OG0015022	jg24707	AT3G07520.1
OG0015023	jg24708	AT3G07530.4
OG0015024	jg24710	AT3G07550.1
OG0015025	jg24713	AT3G07568.1
OG0015026	jg24720	AT3G07620.1
OG0015027	jg24722	AT3G07640.1
OG0015028	jg24725	AT3G07670.1
OG0015029	jg24728	AT3G07700.3
OG0015030	jg24730	AT3G07720.1
OG0015031	jg24744	AT3G07870.1
OG0015032	jg24750	AT3G07930.3
OG0015033	jg24758	AT3G08010.1
OG0015034	jg24770	AT3G08560.1
OG0015035	jg24779	AT3G08660.1
OG0015036	jg24781	AT3G08680.1
OG0015037	jg24791	AT3G08780.1
OG0015038	jg24795	AT3G08820.1
OG0015039	jg24811	AT3G08950.1
OG0015040	jg24813	AT3G08970.1
OG0015041	jg24817	AT3G08990.1
OG0015042	jg24825	AT3G09040.2
OG0015043	jg24829	AT3G09080.3
OG0015044	jg24844	AT3G09210.1
OG0015045	jg24848	AT3G09250.2
OG0015046	jg24854	AT3G09310.1
OG0015047	jg24872	AT3G09450.1
OG0015048	jg24873	AT3G09470.2
OG0015049	jg24879	AT3G09530.1
OG0015050	jg24880	AT3G09540.1
OG0015051	jg24884	AT3G09580.1
OG0015052	jg24885	AT3G09590.1
OG0015053	jg24893	AT3G09670.1
OG0015054	jg24897	AT3G09710.2
OG0015055	jg24898	AT3G09720.1
OG0015056	jg24899	AT3G09730.2
OG0015057	jg24912	AT3G09850.1
OG0015058	jg24913	AT3G09860.1
OG0015059	jg24917	AT3G09910.1
OG0015060	jg24920	AT3G09920.1
OG0015061	jg24925	AT3G09950.1
OG0015062	jg24937	AT3G10060.1
OG0015063	jg24938	AT3G10070.1
OG0015064	jg24939	AT3G10080.2
OG0015065	jg24949	AT3G10140.1
OG0015066	jg24950	AT3G10150.2
OG0015067	jg24957	AT3G10220.1
OG0015068	jg24965	AT3G10310.2
OG0015069	jg24970	AT3G10360.1
OG0015070	jg24974	AT3G10400.1
OG0015071	jg24977	AT3G10405.1
OG0015072	jg24981	AT3G10440.1
OG0015073	jg24996	AT3G10570.1
OG0015074	jg25005	AT3G10650.1
OG0015075	jg25010	AT3G10700.1
OG0015076	jg25023	AT3G10810.1
OG0015077	jg25025	AT3G10820.2
OG0015078	jg25027	AT3G10840.1
OG0015079	jg25036	AT3G10910.1
OG0015080	jg25040	AT3G10940.1
OG0015081	jg25047	AT3G10986.1
OG0015082	jg25057	AT3G11090.1
OG0015083	jg25062	AT3G11150.1
OG0015084	jg25073	AT3G11260.1
OG0015085	jg25081	AT3G11340.1
OG0015086	jg25089	AT3G11397.1
OG0015087	jg25091	AT3G11405.1
OG0015088	jg25111	AT3G11590.1
OG0015089	jg12617, jg25123	AT5G40150.1
OG0015090	jg25144	AT3G11920.1
OG0015091	jg25152	AT3G12000.1
OG0015092	jg25155	AT3G12020.2
OG0015093	jg25157	AT3G12040.1
OG0015094	jg25158	AT3G12050.1
OG0015095	jg25159	AT3G12060.1
OG0015096	jg25165	AT3G12100.1
OG0015097	jg25168	AT3G12120.1
OG0015098	jg25173	AT3G12145.1
OG0015099	jg25178	AT3G12200.2
OG0015100	jg25187	AT3G12300.1
OG0015101	jg25204	AT3G12500.1
OG0015102	jg25207	AT3G12530.1
OG0015103	jg25208	AT3G12540.1
OG0015104	jg25224	AT3G12685.1
OG0015105	jg25231	AT3G12750.1
OG0015106	jg25233	AT3G12770.1
OG0015107	jg25253	AT3G12940.2
OG0015108	jg25294	AT3G13220.1
OG0015109	jg25300	AT3G13226.1
OG0015110	jg25302	AT3G13229.1
OG0015111	jg25322	AT3G13420.3
OG0015112	jg25324	AT3G13430.1
OG0015113	jg25338	AT3G13550.1
OG0015114	jg25358	AT3G13677.1
OG0015115	jg25359, jg25383	AT3G13830.1, AT1G11810.1
OG0015116	jg25363	AT3G13700.1
OG0015117	jg25369	AT3G13770.1
OG0015118	jg25372	AT3G13780.1
OG0015119	jg25373	AT3G13782.1
OG0015120	jg25374	AT3G13784.2
OG0015121	jg25398	AT3G13940.1
OG0015122	jg25406	AT3G14010.5
OG0015123	jg25417	AT3G14090.1
OG0015124	jg25424	AT3G14170.2
OG0015125	jg25445	AT3G14330.1
OG0015126	jg25458	AT3G14450.1
OG0015127	jg25473	AT3G14580.1
OG0015128	jg25494	AT3G14760.1
OG0015129	jg25497	AT3G14810.1
OG0015130	jg25502	AT3G14860.2
OG0015131	jg25505	AT3G14880.1
OG0015132	jg25507	AT3G14900.1
OG0015133	jg25532	AT3G15110.1
OG0015134	jg25533	AT3G15115.1
OG0015135	jg25547	AT3G15240.2
OG0015136	jg25550	AT3G15270.1
OG0015138	jg25583	AT3G15410.2
OG0015139	jg25597	AT3G15518.1
OG0015140	jg25598	AT3G15520.1
OG0015141	jg25607	AT3G15620.1
OG0015142	jg25616	AT3G15700.1
OG0015143	jg25620	AT3G15760.1
OG0015144	jg25634	AT3G15900.1
OG0015145	jg25635	AT3G15920.1
OG0015146	jg25636	AT3G15940.1
OG0015147	jg25677	AT3G16260.1
OG0015148	jg25678	AT3G16270.1
OG0015149	jg25682	AT3G16310.1
OG0015150	jg25688	AT3G16370.1
OG0015151	jg25719	AT3G16560.1
OG0015152	jg25720	AT3G16565.3
OG0015153	jg25729	AT3G16600.1
OG0015154	jg25740	AT3G16700.1
OG0015155	jg25741	AT3G16710.1
OG0015156	jg25746	AT3G16760.1
OG0015157	jg25752	AT3G16810.1
OG0015158	jg25764	AT3G16860.1
OG0015159	jg25777	AT3G16990.1
OG0015160	jg25781	AT3G17030.1
OG0015161	jg25790	AT3G17090.1
OG0015164	jg25807	AT3G17180.1
OG0015165	jg25820	AT3G17250.1
OG0015166	jg25829	AT3G17310.1
OG0015167	jg25843	AT3G17380.1
OG0015168	jg25865	AT3G17630.1
OG0015169	jg25875	AT3G17680.2
OG0015170	jg25899	AT3G17830.1
OG0015171	jg25903	AT3G17880.1
OG0015172	jg25913	AT3G17930.1
OG0015173	jg25924	AT3G18035.1
OG0015174	jg25925	AT3G18040.3
OG0015175	jg25944	AT3G18220.1
OG0015176	jg25948	AT3G18260.1
OG0015177	jg25968	AT3G18370.1
OG0015178	jg25976	AT3G18450.1
OG0015179	jg25983	AT3G18518.1
OG0015180	jg26005	AT3G18730.1
OG0015181	jg26020	AT3G18840.2
OG0015182	jg26023	AT3G18870.1
OG0015183	jg26025	AT3G18890.1
OG0015184	jg26034	AT3G18960.1, AT4G01580.1
OG0015185	jg26035	AT3G18970.1
OG0015186	jg26042	AT3G19050.1
OG0015187	jg26045	AT3G19080.3
OG0015188	jg26049	AT3G19120.1
OG0015189	jg26054	AT3G19180.1
OG0015190	jg26055	AT3G19184.2
OG0015191	jg26057	AT3G19200.1
OG0015192	jg26058	AT3G19210.1
OG0015193	jg26059	AT3G19220.1
OG0015194	jg26081	AT3G19430.2
OG0015195	jg26085	AT3G19440.1
OG0015196	jg26086	AT3G19450.1
OG0015197	jg26107	AT3G19610.1
OG0015198	jg26108	AT3G19620.1
OG0015199	jg26110	AT3G19630.1
OG0015200	jg26118	AT3G19700.1
OG0015201	jg26126	AT3G19800.1
OG0015202	jg26133	AT3G19860.2
OG0015203	jg26138	AT3G19900.1
OG0015204	jg26150	AT3G20015.1
OG0015205	jg26154	AT3G20040.1
OG0015206	jg26164	AT3G20150.1
OG0015207	jg26175	AT3G20230.1
OG0015208	jg26177	AT3G20250.2
OG0015209	jg26201	AT3G20440.2
OG0015210	jg26204	AT3G20470.1
OG0015211	jg26205	AT3G20475.1
OG0015212	jg26206	AT3G20480.1
OG0015213	jg26208	AT3G20500.1
OG0015214	jg26231	AT3G20680.1
OG0015215	jg26250	AT3G20810.2
OG0015216	jg26252	AT3G20830.1
OG0015217	jg26255	AT3G20860.1
OG0015218	jg26283	AT3G21090.1
OG0015219	jg26312	AT3G21260.3
OG0015220	jg26316	AT3G21290.1
OG0015221	jg26320	AT3G21310.1
OG0015222	jg26322	AT3G21330.1
OG0015223	jg26324	AT3G21350.2
OG0015224	jg26327	AT3G21360.1
OG0015225	jg26349	AT3G21530.1
OG0015226	jg26350	AT3G21540.1
OG0015227	jg26353	AT3G21570.1
OG0015228	jg26354	AT3G21580.1
OG0015229	jg26362	AT3G21650.1
OG0015230	jg26424	AT3G22060.1
OG0015231	jg26435	AT3G22150.1
OG0015232	jg26444	AT3G22210.1
OG0015233	jg26474	AT3G22430.1
OG0015234	jg26475	AT3G22440.1
OG0015235	jg26476	AT3G22450.1
OG0015236	jg26490	AT3G22590.1
OG0015237	jg26496	AT3G22650.2
OG0015238	jg26512	AT3G22760.1
OG0015239	jg26513	AT3G22780.1
OG0015240	jg26518	AT3G22830.1
OG0015241	jg26521	AT3G22850.1
OG0015242	jg26562	AT3G23160.1
OG0015243	jg26565	AT3G23175.1
OG0015244	jg26587	AT3G23340.1
OG0015245	jg26590	AT3G23370.1
OG0015246	jg26598	AT3G23440.1
OG0015247	jg26609	AT3G23590.1
OG0015248	jg26633	AT3G23700.1
OG0015249	jg26634	AT3G23710.1
OG0015250	jg26642	AT3G23790.1
OG0015251	jg26668	AT3G24240.1
OG0015252	jg26675	AT3G24190.1
OG0015253	jg26705, jg26704, jg26706	AT3G24068.1
OG0015253	jg26707	AT3G24065.1
OG0015254	jg26709	AT3G24050.1
OG0015255	jg26710	AT3G24040.1
OG0015256	jg26713	AT3G24010.1
OG0015257	jg26741	AT3G24330.1
OG0015258	jg26749	AT3G24430.1
OG0015259	jg26750	AT3G24440.1
OG0015260	jg26758	AT3G24490.1
OG0015261	jg26759	AT3G24495.1
OG0015262	jg26778	AT3G24560.2
OG0015263	jg26787	AT3G24590.2
OG0015264	jg26788	AT3G24600.1
OG0015265	jg26802	AT3G24670.1
OG0015266	jg26808	AT3G24730.1
OG0015267	jg26819	AT3G24790.2
OG0015268	jg26823	AT3G24820.1
OG0015269	jg26831	AT3G24860.1
OG0015270	jg26841	AT3G25030.1
OG0015271	jg26844	AT3G25060.1
OG0015272	jg26849	AT3G25110.1
OG0015273	jg26850	AT3G25120.1
OG0015274	jg26851	AT3G25130.1
OG0015275	jg26853	AT3G25150.2
OG0015276	jg26866	AT3G25210.1
OG0015277	jg26870	AT3G25230.2
OG0015278	jg26871	AT3G25240.1
OG0015279	jg26874	AT3G25250.1
OG0015280	jg26881	AT3G25430.1
OG0015281	jg26882	AT3G25440.1
OG0015282	jg26906	AT2G04039.3
OG0015283	jg26923	AT2G04235.1
OG0015284	jg26941	AT2G04305.1
OG0015285	jg26942	AT2G04350.1
OG0015286	jg26943	AT2G04360.2
OG0015287	jg26969	AT2G04530.1
OG0015288	jg26972	AT2G04560.1
OG0015289	jg26974	AT2G04570.1
OG0015290	jg26996	AT2G04780.1
OG0015291	jg27002	AT2G04842.1
OG0015292	jg27003	AT2G04845.1
OG0015293	jg27005	AT2G04860.1
OG0015294	jg27011	AT2G04900.1
OG0015295	jg27024	AT2G04940.1
OG0015296	jg27029	AT2G05120.2
OG0015297	jg27039	AT2G05260.1
OG0015298	jg27045	AT2G05320.1
OG0015299	jg27093	AT2G05790.1
OG0015300	jg27123	AT2G05910.1
OG0015301	jg27129	AT2G05920.1
OG0015302	jg27136	AT2G05940.1
OG0015303	jg27139	AT2G06000.1
OG0015304	jg27175	AT2G06200.2
